,PS_C,PS_F,Vainqueur,Proba_Favori,Proba_Challenger
14605,5.12,1.21,favori,0.83775127,0.16224873
14606,3.1,1.43,favori,0.6550351,0.34496492
14607,1.65,2.39,favori,0.3136584,0.68634164
14608,2.27,1.71,challenger,0.58009964,0.41990036
14609,3.31,1.37,favori,0.5345678,0.46543223
14610,2.32,1.67,favori,0.756962,0.243038
14611,2.34,1.68,favori,0.69587266,0.30412734
14612,1.71,2.27,challenger,0.59044945,0.40955055
14613,2.58,1.58,favori,0.68565726,0.31434274
14614,2.88,1.48,favori,0.6660316,0.3339684
14615,4.34,1.26,favori,0.76283336,0.23716664
14616,1.61,2.47,challenger,0.67145425,0.32854575
14617,3.97,1.3,favori,0.5562762,0.4437238
14618,1.33,3.71,challenger,0.35822645,0.6417736
14619,1.9,2.02,challenger,0.6498919,0.3501081
14620,1.42,3.18,challenger,0.34238014,0.65761983
14621,3.36,1.38,favori,0.7541731,0.2458269
14622,1.7,2.32,challenger,0.41129076,0.58870924
14623,2.32,1.7,favori,0.62749845,0.37250155
14624,2.57,1.59,favori,0.59896225,0.40103775
14625,2.81,1.51,favori,0.66937125,0.33062875
14626,3.28,1.4,favori,0.8017961,0.19820392
14627,1.72,2.27,challenger,0.42548347,0.57451653
14628,1.77,2.2,challenger,0.48965874,0.5103413
14629,1.66,2.4,favori,0.4985159,0.5014841
14630,22.73,1.02,favori,0.87322897,0.12677103
14631,2.87,1.48,challenger,0.67384666,0.32615334
14632,6.1,1.16,favori,0.7509948,0.2490052
14633,3.19,1.41,favori,0.8305149,0.16948509
14634,5.61,1.18,favori,0.5820708,0.41792917
14635,8.26,1.11,favori,0.7868016,0.21319842
14636,5.98,1.17,favori,0.74853224,0.25146776
14637,6.2,1.16,favori,0.7715658,0.2284342
14638,4.42,1.25,favori,0.70897925,0.29102075
14639,10.15,1.08,favori,0.8419622,0.15803778
14640,5.98,1.17,favori,0.77342284,0.22657716
14641,1.55,2.64,challenger,0.5290101,0.47098988
14642,9.4,1.09,favori,0.7310651,0.2689349
14643,4.01,1.29,favori,0.7581202,0.24187982
14644,31.0,1.02,favori,0.87519765,0.12480235
14645,5.39,1.19,favori,0.8420178,0.15798217
14646,1.49,2.83,challenger,0.4555266,0.5444734
14647,2.16,1.78,challenger,0.3997289,0.6002711
14648,3.39,1.37,challenger,0.58947587,0.41052413
14649,3.69,1.33,challenger,0.745825,0.254175
14650,7.12,1.13,favori,0.7369243,0.2630757
14651,3.52,1.35,favori,0.796277,0.20372301
14652,4.5,1.25,challenger,0.6376608,0.3623392
14653,2.62,1.56,favori,0.5355159,0.4644841
14654,9.65,1.08,favori,0.7480792,0.25192082
14655,3.49,1.35,favori,0.70513153,0.29486847
14656,4.73,1.23,favori,0.68728703,0.31271297
14657,2.22,1.74,favori,0.71124864,0.28875136
14658,4.46,1.25,favori,0.7237315,0.27626848
14659,7.55,1.13,favori,0.7588452,0.24115479
14660,2.99,1.45,challenger,0.6348509,0.36514908
14661,1.56,2.6,challenger,0.5179231,0.48207688
14662,26.0,1.02,favori,0.86747324,0.13252676
14663,3.56,1.34,favori,0.5884766,0.4115234
14664,3.03,1.44,favori,0.62992847,0.37007153
14665,1.81,2.1,favori,0.4865699,0.5134301
14666,6.73,1.14,favori,0.73477614,0.26522386
14667,1.83,2.11,challenger,0.6761472,0.32385278
14668,6.16,1.16,favori,0.7897512,0.21024883
14669,1.43,3.1,challenger,0.27103764,0.72896236
14670,1.19,5.42,challenger,0.4157575,0.58424246
14671,6.09,1.16,favori,0.7661828,0.23381722
14672,8.1,1.11,favori,0.6906536,0.30934638
14673,2.03,1.88,favori,0.47522396,0.52477604
14674,1.88,2.03,challenger,0.61365426,0.38634574
14675,1.91,2.01,challenger,0.7263191,0.27368093
14676,3.35,1.38,favori,0.68933135,0.31066865
14677,2.68,1.53,favori,0.66859114,0.33140886
14678,3.39,1.38,challenger,0.66924286,0.33075714
14679,8.7,1.1,favori,0.8127352,0.1872648
14680,4.16,1.28,favori,0.8011936,0.1988064
14681,2.82,1.49,favori,0.4821127,0.5178873
14682,1.63,2.45,favori,0.44853264,0.55146736
14683,3.64,1.33,favori,0.72421855,0.27578145
14684,2.85,1.48,favori,0.72361565,0.27638435
14685,14.0,1.05,favori,0.85562867,0.14437133
14686,9.65,1.08,favori,0.86080956,0.13919044
14687,41.0,1.01,favori,0.8883938,0.11160618
14688,3.93,1.3,favori,0.9015741,0.098425925
14689,6.23,1.16,favori,0.80252135,0.19747865
14690,1.52,2.73,challenger,0.606373,0.393627
14691,1.88,2.02,challenger,0.68333906,0.31666094
14692,2.39,1.65,favori,0.6912719,0.3087281
14693,6.27,1.16,favori,0.7977537,0.20224631
14694,2.7,1.53,favori,0.5786386,0.4213614
14695,26.0,1.02,favori,0.8451811,0.15481889
14696,1.87,2.05,challenger,0.75444734,0.24555266
14697,4.05,1.29,favori,0.53706557,0.46293443
14698,2.86,1.48,challenger,0.66730976,0.33269024
14699,4.77,1.23,favori,0.7491811,0.2508189
14700,17.5,1.03,favori,0.9001773,0.0998227
14701,20.0,1.03,favori,0.93318486,0.06681514
14702,12.0,1.06,favori,0.8593168,0.14068317
14703,1.65,2.38,favori,0.36446697,0.63553303
14704,4.26,1.27,favori,0.75908804,0.24091196
14705,1.63,2.43,favori,0.47299352,0.5270065
14706,3.05,1.43,challenger,0.76952875,0.23047125
14707,4.83,1.22,favori,0.7858563,0.2141437
14708,2.39,1.65,challenger,0.7430607,0.2569393
14709,6.62,1.14,favori,0.8306263,0.16937369
14710,41.0,1.01,favori,0.9547646,0.045235395
14711,2.49,1.61,challenger,0.7709199,0.22908008
14712,2.44,1.62,favori,0.52396,0.47604
14713,3.64,1.33,favori,0.62051034,0.37948966
14714,2.85,1.5,favori,0.7349981,0.2650019
14715,1.68,2.36,challenger,0.5440824,0.4559176
14716,21.0,1.03,favori,0.9373698,0.06263018
14717,2.78,1.52,favori,0.5461364,0.45386362
14718,6.77,1.15,favori,0.78803873,0.21196127
14719,1.96,1.96,favori,0.50020087,0.49979913
14720,2.24,1.75,challenger,0.46261066,0.53738934
14721,31.0,1.02,favori,0.9343028,0.06569719
14722,3.49,1.36,challenger,0.8098316,0.19016838
14723,2.98,1.46,challenger,0.734789,0.265211
14724,6.0,1.17,favori,0.8859637,0.11403632
14725,12.25,1.07,favori,0.7482973,0.25170273
14726,2.47,1.63,favori,0.41798738,0.58201265
14727,41.0,1.01,favori,0.9507234,0.04927659
14728,1.78,2.18,challenger,0.4662935,0.5337065
14729,2.7,1.54,favori,0.56303823,0.43696177
14730,8.43,1.11,favori,0.7718091,0.2281909
14731,26.0,1.02,favori,0.92964405,0.07035595
14732,7.72,1.13,challenger,0.812449,0.18755102
14733,7.06,1.14,favori,0.6629878,0.33701217
14734,4.3,1.27,favori,0.87684,0.123160005
14735,7.94,1.12,favori,0.84116215,0.15883785
14736,3.75,1.33,favori,0.82478046,0.17521954
14737,3.79,1.32,favori,0.766834,0.23316598
14738,9.95,1.09,favori,0.80503196,0.19496804
14739,7.65,1.13,challenger,0.69861746,0.30138254
14740,2.82,1.52,challenger,0.7020856,0.2979144
14741,4.14,1.29,favori,0.60320085,0.39679915
14742,2.43,1.66,favori,0.58440197,0.41559803
14743,6.05,1.16,favori,0.64855325,0.35144675
14744,2.43,1.62,favori,0.5708278,0.42917222
14745,2.33,1.67,favori,0.6486244,0.35137558
14746,2.41,1.63,favori,0.61588645,0.38411355
14747,1.43,3.02,challenger,0.45400482,0.5459952
14748,1.46,2.91,challenger,0.5341981,0.4658019
14749,2.07,1.83,challenger,0.6128819,0.3871181
14750,3.85,1.3,favori,0.66519237,0.33480763
14751,5.81,1.17,favori,0.71260905,0.28739095
14752,2.08,1.83,challenger,0.621727,0.378273
14753,1.43,3.03,challenger,0.46435,0.53565
14754,5.81,1.17,favori,0.85198903,0.14801097
14755,2.7,1.52,favori,0.51510614,0.48489386
14756,1.46,2.89,challenger,0.5297649,0.4702351
14757,8.93,1.09,favori,0.6794689,0.32053107
14758,1.36,3.37,favori,0.36255446,0.63744557
14759,2.73,1.51,favori,0.5604559,0.43954408
14760,5.29,1.19,challenger,0.7081758,0.29182422
14761,2.79,1.49,favori,0.6142794,0.3857206
14762,4.05,1.28,favori,0.57792187,0.42207813
14763,2.59,1.56,challenger,0.61490047,0.38509953
14764,1.47,2.91,favori,0.46091878,0.5390812
14765,2.95,1.46,favori,0.7075318,0.2924682
14766,7.31,1.13,favori,0.7000312,0.29996878
14767,2.03,1.88,favori,0.5139787,0.48602128
14768,4.81,1.22,favori,0.78779805,0.21220195
14769,1.78,2.16,challenger,0.46635973,0.53364027
14770,2.42,1.62,challenger,0.65263927,0.34736073
14771,1.93,1.95,favori,0.48981595,0.51018405
14772,3.06,1.42,challenger,0.677133,0.32286698
14773,2.18,1.77,challenger,0.61317146,0.38682854
14774,2.27,1.71,favori,0.64871824,0.35128176
14775,2.63,1.55,challenger,0.601211,0.398789
14776,4.58,1.24,challenger,0.5033449,0.4966551
14777,2.64,1.55,favori,0.52758056,0.47241944
14778,2.93,1.47,favori,0.5341322,0.46586782
14779,3.38,1.37,favori,0.5943245,0.40567547
14780,3.22,1.4,favori,0.7451524,0.2548476
14781,5.27,1.2,challenger,0.6802014,0.3197986
14782,1.52,2.75,challenger,0.4770663,0.5229337
14783,4.69,1.23,favori,0.82019365,0.17980635
14784,1.78,2.17,favori,0.563599,0.436401
14785,3.27,1.39,favori,0.69709647,0.30290353
14786,7.38,1.13,favori,0.806536,0.19346398
14787,2.76,1.52,challenger,0.6855631,0.3144369
14788,3.01,1.46,challenger,0.50959444,0.49040556
14789,4.4,1.26,favori,0.7285514,0.2714486
14790,5.39,1.19,challenger,0.87455106,0.12544894
14791,2.54,1.6,favori,0.71347487,0.28652513
14792,2.88,1.49,challenger,0.6094307,0.39056933
14793,6.8,1.15,favori,0.7764056,0.22359443
14794,2.65,1.56,challenger,0.6216192,0.37838078
14795,2.47,1.63,favori,0.6943212,0.30567878
14796,1.61,2.5,challenger,0.6218054,0.37819457
14797,1.79,2.17,favori,0.5003264,0.4996736
14798,2.58,1.58,favori,0.5858926,0.41410738
14799,3.19,1.42,challenger,0.65588367,0.34411633
14800,3.39,1.38,favori,0.6276889,0.37231112
14801,1.78,2.18,challenger,0.58524096,0.41475904
14802,4.05,1.29,favori,0.70187324,0.29812676
14803,2.42,1.65,favori,0.6196455,0.38035452
14804,1.83,2.12,challenger,0.62944055,0.37055945
14805,2.3,1.71,challenger,0.44220978,0.5577902
14806,2.16,1.79,favori,0.62662774,0.37337226
14807,4.68,1.24,favori,0.64944875,0.35055125
14808,1.47,2.89,challenger,0.52114123,0.47885877
14809,5.54,1.18,favori,0.8191737,0.1808263
14810,7.13,1.13,favori,0.84472185,0.15527815
14811,1.5,2.76,favori,0.45235163,0.5476484
14812,1.87,2.02,challenger,0.5879824,0.41201758
14813,1.6,2.48,challenger,0.5029757,0.4970243
14814,3.04,1.43,challenger,0.59927,0.40073
14815,4.46,1.24,favori,0.68734455,0.31265545
14816,6.32,1.15,favori,0.6336236,0.3663764
14817,1.58,2.52,favori,0.4642897,0.53571033
14818,1.9,1.99,challenger,0.5497698,0.45023018
14819,2.14,1.78,challenger,0.5743734,0.42562658
14820,3.5,1.34,favori,0.5555551,0.4444449
14821,4.59,1.23,favori,0.8200056,0.1799944
14822,3.38,1.36,favori,0.7866041,0.2133959
14823,2.12,1.79,favori,0.66945565,0.33054435
14824,1.27,4.1,favori,0.36960918,0.6303908
14825,4.06,1.28,favori,0.71762115,0.28237885
14826,2.51,1.59,challenger,0.75346327,0.24653673
14827,1.63,2.41,favori,0.5205598,0.4794402
14828,2.78,1.5,favori,0.64593524,0.35406476
14829,1.45,2.94,favori,0.42754066,0.57245934
14830,1.61,2.45,challenger,0.3719391,0.62806094
14831,2.5,1.59,favori,0.6953129,0.30468708
14832,2.5,1.59,favori,0.5425772,0.4574228
14833,1.75,2.18,challenger,0.5291574,0.4708426
14834,1.23,4.63,challenger,0.33079642,0.6692036
14835,2.78,1.51,favori,0.67172736,0.32827264
14836,1.92,1.99,challenger,0.69959027,0.30040973
14837,2.5,1.6,favori,0.67075896,0.32924104
14838,3.98,1.29,challenger,0.74466366,0.25533634
14839,7.44,1.12,challenger,0.7995525,0.2004475
14840,4.74,1.22,favori,0.7047998,0.29520023
14841,3.88,1.3,favori,0.7413719,0.25862807
14842,1.59,2.53,challenger,0.39648515,0.60351485
14843,2.41,1.64,favori,0.5367536,0.4632464
14844,2.53,1.59,challenger,0.74743235,0.25256765
14845,3.05,1.43,favori,0.7192874,0.2807126
14846,3.05,1.43,challenger,0.745536,0.25446397
14847,3.27,1.39,favori,0.74183786,0.25816214
14848,5.86,1.16,favori,0.6902534,0.30974662
14849,3.6,1.33,challenger,0.6442706,0.3557294
14850,2.78,1.5,challenger,0.6552919,0.34470809
14851,3.69,1.33,favori,0.6741883,0.32581168
14852,7.74,1.11,favori,0.79993355,0.20006645
14853,3.4,1.38,favori,0.7488933,0.25110668
14854,2.13,1.8,favori,0.6159254,0.38407463
14855,5.42,1.19,challenger,0.6846142,0.31538582
14856,7.28,1.13,favori,0.7316445,0.2683555
14857,4.93,1.22,favori,0.7443624,0.2556376
14858,3.3,1.39,favori,0.7396807,0.2603193
14859,3.6,1.34,favori,0.7134253,0.28657472
14860,5.46,1.19,favori,0.7331891,0.2668109
14861,5.23,1.2,favori,0.7111114,0.28888857
14862,1.63,2.47,challenger,0.5188413,0.48115867
14863,2.25,1.74,favori,0.53116405,0.46883595
14864,6.16,1.17,favori,0.7712153,0.22878468
14865,2.54,1.6,challenger,0.4391405,0.5608595
14866,3.27,1.39,favori,0.48394904,0.51605093
14867,1.22,4.89,challenger,0.3286904,0.6713096
14868,3.06,1.44,favori,0.751269,0.24873102
14869,4.31,1.27,favori,0.7231241,0.2768759
14870,1.61,2.5,challenger,0.4684092,0.5315908
14871,7.94,1.13,favori,0.8598231,0.14017689
14872,2.06,1.86,favori,0.6443093,0.35569072
14873,3.01,1.44,favori,0.6270911,0.3729089
14874,1.48,2.92,favori,0.47105706,0.52894294
14875,3.38,1.38,favori,0.61099666,0.38900334
14876,5.39,1.19,favori,0.87275684,0.12724316
14877,4.39,1.26,favori,0.7182383,0.2817617
14878,1.5,2.82,challenger,0.43220276,0.56779724
14879,3.59,1.35,favori,0.6775592,0.3224408
14880,1.54,2.71,challenger,0.41736686,0.58263314
14881,2.21,1.73,favori,0.5881257,0.4118743
14882,1.61,2.51,favori,0.4576064,0.54239357
14883,3.24,1.41,favori,0.6791536,0.32084638
14884,1.89,2.0,challenger,0.43901518,0.56098485
14885,3.3,1.38,favori,0.5816538,0.41834623
14886,4.11,1.27,favori,0.74404097,0.25595903
14887,2.67,1.53,challenger,0.67760086,0.32239914
14888,3.58,1.33,favori,0.7657683,0.23423171
14889,3.17,1.4,favori,0.677541,0.32245898
14890,2.84,1.48,favori,0.6236304,0.3763696
14891,4.64,1.23,favori,0.70872545,0.29127455
14892,6.49,1.14,favori,0.80326486,0.19673514
14893,2.22,1.72,favori,0.6604987,0.33950132
14894,1.93,1.96,favori,0.52141225,0.47858775
14895,1.68,2.31,challenger,0.5051381,0.4948619
14896,1.53,2.67,favori,0.37939033,0.62060964
14897,8.44,1.09,favori,0.81086904,0.18913096
14898,3.54,1.34,favori,0.70599794,0.29400206
14899,1.55,2.61,challenger,0.46129182,0.5387082
14900,1.6,2.49,challenger,0.41862667,0.58137333
14901,1.84,2.06,favori,0.61512095,0.38487905
14902,3.05,1.43,favori,0.6905936,0.3094064
14903,2.41,1.63,favori,0.4828551,0.5171449
14904,2.34,1.66,challenger,0.67515635,0.32484365
14905,2.73,1.51,favori,0.5486789,0.45132113
14906,1.76,2.16,challenger,0.511532,0.488468
14907,3.74,1.31,favori,0.7802881,0.2197119
14908,3.38,1.36,favori,0.7092436,0.2907564
14909,5.01,1.21,favori,0.88527757,0.11472243
14910,2.44,1.61,favori,0.5549412,0.44505882
14911,4.13,1.27,favori,0.70204794,0.29795206
14912,3.72,1.32,favori,0.65913886,0.34086114
14913,1.74,2.2,favori,0.5118596,0.4881404
14914,3.08,1.42,favori,0.70845133,0.29154867
14915,5.31,1.2,favori,0.7346953,0.26530468
14916,2.89,1.47,favori,0.72178125,0.27821875
14917,1.54,2.63,challenger,0.58169353,0.41830647
14918,2.59,1.56,challenger,0.7052864,0.29471362
14919,2.57,1.56,favori,0.5838403,0.4161597
14920,1.29,3.94,challenger,0.34816295,0.65183705
14921,1.93,1.98,favori,0.41400316,0.58599687
14922,4.52,1.24,favori,0.8528236,0.14717638
14923,3.09,1.42,favori,0.7058599,0.2941401
14924,2.61,1.55,favori,0.6349369,0.36506307
14925,6.23,1.15,favori,0.7667449,0.23325509
14926,3.64,1.33,favori,0.7529795,0.24702048
14927,2.69,1.52,challenger,0.6288644,0.3711356
14928,1.68,2.3,challenger,0.43158108,0.5684189
14929,4.47,1.25,favori,0.6763161,0.32368392
14930,1.87,2.03,favori,0.46320117,0.53679883
14931,1.74,2.22,challenger,0.5079883,0.49201173
14932,1.2,5.23,challenger,0.35887495,0.6411251
14933,3.85,1.31,favori,0.7042235,0.2957765
14934,8.33,1.1,favori,0.91913867,0.08086133
14935,3.7,1.32,favori,0.7245458,0.27545422
14936,4.48,1.24,favori,0.8039521,0.1960479
14937,4.3,1.26,favori,0.79958,0.20042002
14938,3.45,1.36,favori,0.71795154,0.28204846
14939,5.83,1.17,favori,0.87094367,0.12905633
14940,2.54,1.58,challenger,0.7029973,0.29700267
14941,2.16,1.78,favori,0.46283188,0.53716815
14942,2.63,1.54,challenger,0.6357362,0.36426377
14943,2.44,1.64,challenger,0.5978959,0.40210408
14944,2.32,1.7,favori,0.75063705,0.24936295
14945,1.53,2.74,favori,0.41998303,0.580017
14946,2.39,1.66,challenger,0.7230281,0.27697188
14947,2.14,1.81,favori,0.74360347,0.25639653
14948,3.31,1.39,favori,0.686926,0.313074
14949,1.4,3.25,challenger,0.3543725,0.6456275
14950,3.39,1.38,favori,0.73194766,0.26805234
14951,4.97,1.21,favori,0.7381619,0.26183808
14952,2.07,1.86,challenger,0.6626559,0.3373441
14953,1.14,7.21,challenger,0.24111047,0.75888956
14954,4.0,1.3,favori,0.6570839,0.34291607
14955,1.72,2.27,favori,0.53528094,0.46471906
14956,5.69,1.19,favori,0.81596875,0.18403125
14957,3.22,1.4,challenger,0.6488722,0.3511278
14958,2.54,1.6,favori,0.5637048,0.4362952
14959,1.53,2.71,challenger,0.44567713,0.55432284
14960,2.15,1.8,challenger,0.59384173,0.40615827
14961,2.7,1.53,favori,0.76669073,0.23330927
14962,4.99,1.21,favori,0.84967446,0.15032554
14963,3.21,1.41,challenger,0.7444016,0.25559843
14964,3.21,1.41,favori,0.63011414,0.36988586
14965,3.84,1.32,favori,0.75193477,0.24806523
14966,2.93,1.47,favori,0.67935705,0.32064295
14967,2.66,1.53,favori,0.6053722,0.3946278
14968,1.58,2.53,favori,0.61760837,0.38239163
14969,2.28,1.7,challenger,0.54531723,0.45468277
14970,1.67,2.31,favori,0.460124,0.539876
14971,7.1,1.13,favori,0.72631353,0.27368647
14972,1.85,2.05,challenger,0.4903838,0.5096162
14973,2.12,1.79,favori,0.5149247,0.4850753
14974,5.32,1.19,favori,0.7399393,0.26006073
14975,1.93,1.95,challenger,0.5129548,0.48704523
14976,1.7,2.27,favori,0.75426424,0.24573576
14977,1.63,2.4,challenger,0.50631326,0.49368674
14978,5.81,1.17,favori,0.85787004,0.14212996
14979,4.48,1.24,favori,0.6838258,0.3161742
14980,3.64,1.33,favori,0.755103,0.24489701
14981,2.59,1.56,favori,0.5051581,0.49484187
14982,2.31,1.68,favori,0.63578045,0.36421955
14983,1.8,2.11,challenger,0.6055182,0.39448178
14984,2.23,1.72,challenger,0.44601578,0.5539842
14985,1.47,2.87,favori,0.45558432,0.5444157
14986,2.84,1.48,favori,0.60673094,0.39326906
14987,2.38,1.64,challenger,0.62753975,0.37246025
14988,9.44,1.08,favori,0.8375398,0.16246021
14989,1.36,3.38,challenger,0.43752465,0.5624753
14990,5.47,1.18,favori,0.7703351,0.22966492
14991,2.89,1.46,challenger,0.5629997,0.43700027
14992,36.0,1.01,favori,0.9604118,0.039588213
14993,6.02,1.16,challenger,0.73338443,0.26661557
14994,2.48,1.6,favori,0.6918336,0.30816638
14995,3.9,1.29,favori,0.7342052,0.2657948
14996,3.33,1.37,favori,0.6466753,0.3533247
14997,2.16,1.76,favori,0.5754596,0.4245404
14998,2.87,1.47,challenger,0.61638045,0.38361955
14999,3.2,1.4,favori,0.81018794,0.18981206
15000,3.41,1.36,challenger,0.5735537,0.42644632
15001,1.62,2.46,challenger,0.5125735,0.48742652
15002,3.67,1.33,favori,0.8208804,0.17911959
15003,4.18,1.27,favori,0.7682473,0.2317527
15004,31.0,1.02,favori,0.9427652,0.057234824
15005,2.52,1.6,favori,0.65416306,0.34583694
15006,2.31,1.69,challenger,0.74639726,0.25360274
15007,1.57,2.54,challenger,0.44966632,0.5503337
15008,1.26,4.2,challenger,0.24389386,0.75610614
15009,15.0,1.04,favori,0.9107586,0.089241385
15010,8.23,1.11,favori,0.83510655,0.16489345
15011,1.94,1.96,favori,0.5240124,0.4759876
15012,3.97,1.29,challenger,0.6582218,0.34177822
15013,2.66,1.54,challenger,0.58438027,0.41561973
15014,3.05,1.43,favori,0.63940006,0.36059994
15015,7.38,1.13,favori,0.7817316,0.2182684
15016,2.43,1.63,challenger,0.5038194,0.4961806
15017,6.12,1.17,favori,0.7333359,0.2666641
15018,12.5,1.06,favori,0.87618715,0.123812854
15019,18.0,1.04,favori,0.9258743,0.07412571
15020,1.63,2.46,favori,0.40013778,0.5998622
15021,8.39,1.1,favori,0.8868766,0.11312342
15022,2.23,1.74,favori,0.4786934,0.52130663
15023,6.99,1.13,favori,0.7354287,0.2645713
15024,20.0,1.03,favori,0.9500761,0.049923897
15025,3.43,1.38,favori,0.7117488,0.28825122
15026,3.46,1.37,favori,0.71006775,0.28993225
15027,2.38,1.65,challenger,0.5957892,0.4042108
15028,5.31,1.2,favori,0.82998866,0.17001134
15029,2.6,1.56,favori,0.70891196,0.29108804
15030,2.94,1.46,favori,0.66535354,0.33464646
15031,1.85,2.08,challenger,0.7029315,0.29706848
15032,4.51,1.25,favori,0.7506237,0.2493763
15033,9.6,1.09,favori,0.89373815,0.10626185
15034,3.81,1.32,favori,0.7394628,0.2605372
15035,1.1,8.4,challenger,0.22162578,0.7783742
15036,3.77,1.32,favori,0.65286493,0.34713507
15037,2.59,1.58,favori,0.6730452,0.32695478
15038,3.14,1.42,favori,0.43721068,0.5627893
15039,3.24,1.41,favori,0.72311175,0.27688825
15040,5.7,1.18,favori,0.8116883,0.1883117
15041,1.2,5.33,challenger,0.26332045,0.73667955
15042,3.03,1.45,favori,0.54204786,0.45795214
15043,2.49,1.61,challenger,0.59314346,0.40685654
15044,1.44,3.06,challenger,0.39323458,0.6067654
15045,2.83,1.5,favori,0.61785066,0.38214934
15046,1.22,4.92,challenger,0.27308777,0.72691226
15047,1.74,2.23,challenger,0.55872905,0.44127095
15048,2.78,1.51,challenger,0.67101777,0.32898223
15049,2.97,1.45,favori,0.568002,0.431998
15050,2.66,1.54,challenger,0.5876996,0.4123004
15051,1.6,2.53,challenger,0.64772093,0.35227907
15052,1.77,2.18,challenger,0.74671775,0.25328225
15053,2.97,1.45,favori,0.6870351,0.31296492
15054,1.7,2.29,challenger,0.50173885,0.49826115
15055,7.84,1.11,favori,0.78388655,0.21611345
15056,1.85,2.07,challenger,0.63329595,0.36670405
15057,2.93,1.47,favori,0.6638426,0.33615738
15058,2.44,1.63,challenger,0.6151619,0.3848381
15059,2.41,1.64,challenger,0.576833,0.423167
15060,2.18,1.77,challenger,0.49759355,0.5024065
15061,2.25,1.72,favori,0.49610192,0.5038981
15062,4.93,1.22,favori,0.7183114,0.28168857
15063,4.5,1.25,favori,0.6660433,0.33395672
15064,2.48,1.61,challenger,0.64241403,0.35758597
15065,4.32,1.26,favori,0.62694085,0.37305915
15066,2.93,1.47,challenger,0.60980916,0.39019084
15067,2.6,1.56,favori,0.59208345,0.40791655
15068,2.28,1.71,favori,0.57009584,0.42990416
15069,1.58,2.56,challenger,0.39047962,0.6095204
15070,1.59,2.53,favori,0.53346753,0.46653247
15071,1.23,4.73,challenger,0.2763366,0.7236634
15072,3.69,1.33,favori,0.7299286,0.2700714
15073,5.98,1.17,favori,0.665419,0.33458102
15074,1.21,5.2,favori,0.2718115,0.7281885
15075,4.26,1.27,favori,0.7482856,0.2517144
15076,4.43,1.26,favori,0.7120905,0.2879095
15077,3.8,1.32,favori,0.676199,0.32380098
15078,17.03,1.04,challenger,0.93780124,0.062198758
15079,1.56,2.63,favori,0.46677843,0.5332216
15080,1.19,5.57,challenger,0.28540996,0.7145901
15081,2.92,1.48,challenger,0.7044912,0.2955088
15082,6.05,1.16,favori,0.74531734,0.25468266
15083,1.24,4.58,favori,0.29871878,0.7012812
15084,2.48,1.61,favori,0.65297925,0.34702075
15085,2.4,1.65,challenger,0.65375847,0.34624153
15086,14.45,1.05,favori,0.95079744,0.04920256
15087,2.42,1.65,favori,0.6703379,0.32966208
15088,2.18,1.78,challenger,0.747306,0.252694
