,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
14800,1.699,2.33,favori,favori,0.3684210526315789,0.631578947368421
14801,1.238,4.81,favori,challenger,0.5263157894736842,0.47368421052631576
14803,1.621,2.51,favori,favori,0.42105263157894735,0.5789473684210527
14804,1.877,2.04,challenger,favori,0.3684210526315789,0.631578947368421
14805,2.62,1.581,challenger,challenger,0.5263157894736842,0.47368421052631576
14806,2.1,1.833,favori,favori,0.47368421052631576,0.5263157894736842
14808,2.13,1.813,challenger,challenger,0.5263157894736842,0.47368421052631576
14809,2.0,1.909,challenger,favori,0.15789473684210525,0.8421052631578947
14810,1.758,2.22,challenger,favori,0.0,1.0
14811,1.6669999999999998,2.4,challenger,challenger,0.5263157894736842,0.47368421052631576
14813,1.431,3.12,challenger,challenger,0.5263157894736842,0.47368421052631576
14814,3.32,1.3969999999999998,challenger,challenger,0.5789473684210527,0.42105263157894735
14815,2.58,1.595,favori,favori,0.3684210526315789,0.631578947368421
14816,1.595,2.58,favori,favori,0.3684210526315789,0.631578947368421
14817,1.136,7.68,favori,favori,0.42105263157894735,0.5789473684210527
14818,1.943,1.962,challenger,challenger,0.6842105263157895,0.3157894736842105
14819,1.599,2.57,favori,challenger,0.631578947368421,0.3684210526315789
14820,1.472,2.92,challenger,favori,0.3684210526315789,0.631578947368421
14821,2.56,1.602,challenger,favori,0.3684210526315789,0.631578947368421
14822,1.372,3.49,favori,favori,0.05263157894736842,0.9473684210526315
14823,1.366,3.53,challenger,favori,0.47368421052631576,0.5263157894736842
14824,2.78,1.524,challenger,challenger,0.7368421052631579,0.2631578947368421
14825,1.19,5.76,favori,favori,0.42105263157894735,0.5789473684210527
14827,1.709,2.31,favori,challenger,0.5263157894736842,0.47368421052631576
14828,1.398,3.31,favori,favori,0.2631578947368421,0.7368421052631579
14829,1.127,8.08,favori,challenger,0.5263157894736842,0.47368421052631576
14831,1.148,7.16,favori,favori,0.15789473684210525,0.8421052631578947
14832,1.234,4.87,favori,favori,0.3684210526315789,0.631578947368421
14833,4.25,1.2819999999999998,challenger,challenger,0.5263157894736842,0.47368421052631576
14834,1.426,3.15,favori,challenger,0.6842105263157895,0.3157894736842105
14835,1.4780000000000002,2.89,favori,challenger,0.5789473684210527,0.42105263157894735
14836,1.217,5.2,favori,favori,0.3157894736842105,0.6842105263157895
14837,1.671,2.39,favori,favori,0.3157894736842105,0.6842105263157895
14838,1.546,2.73,favori,favori,0.21052631578947367,0.7894736842105263
14839,2.19,1.775,challenger,favori,0.21052631578947367,0.7894736842105263
14840,1.5490000000000002,2.72,challenger,favori,0.3684210526315789,0.631578947368421
14841,1.467,2.94,challenger,favori,0.21052631578947367,0.7894736842105263
14842,1.84,2.09,favori,challenger,0.5789473684210527,0.42105263157894735
14843,1.649,2.44,challenger,favori,0.15789473684210525,0.8421052631578947
14844,2.55,1.606,favori,favori,0.47368421052631576,0.5263157894736842
14845,1.493,2.83,favori,favori,0.3157894736842105,0.6842105263157895
14846,1.806,2.14,favori,favori,0.2631578947368421,0.7368421052631579
14847,1.352,3.64,challenger,favori,0.15789473684210525,0.8421052631578947
14848,2.28,1.725,challenger,favori,0.3684210526315789,0.631578947368421
14849,2.16,1.794,challenger,challenger,0.631578947368421,0.3684210526315789
14850,1.336,3.68,challenger,challenger,0.5263157894736842,0.47368421052631576
14851,1.481,2.88,favori,favori,0.15789473684210525,0.8421052631578947
14852,1.65,2.45,challenger,favori,0.10526315789473684,0.8947368421052632
14853,1.42,3.18,challenger,favori,0.3157894736842105,0.6842105263157895
14854,1.358,3.59,favori,favori,0.3684210526315789,0.631578947368421
